SAMPLE_ID,Cisplatin_1005,Docetaxel_1007,Paclitaxel_1080,Gemcitabine_1190,Tamoxifen_1199,Lapatinib_1558,Vinblastine_1004,OSI-027_1594,Daporinad_1248,Venetoclax_1909,ABT737_1910,AZD5991_1720,Fulvestrant_1816
MB-0304,2.7402968,-5.138805,-0.18492746,-2.3322535,4.287491,4.603385,-8.890072,0.64335203,-9.102585,-1.0677426,-3.5568814,-0.21158075,4.7288876
MB-0369,1.2530887,-7.7807894,-3.2884274,-3.4131784,1.9030967,4.444527,-12.030576,-8.702769,-7.575136,-2.7030585,-4.504953,-2.4915695,3.148162
MB-0627,1.9826308,-6.1046104,-1.300405,-4.2043877,5.6972504,7.677045,-8.12175,12.507021,-11.548365,-3.7051933,-5.669036,0.9405079,6.246231
MB-0492,2.9779258,-5.4444313,-2.6500864,-5.05164,5.562712,4.3829575,-9.868998,-5.721222,-6.5636077,1.4660718,-4.45614,-3.0058713,4.40712
MB-0147,-1.3469537,-9.676962,-7.424403,-12.206154,1.3265283,0.3863027,-15.751356,-8.926199,-7.6599503,-2.5883346,-6.9854307,-5.601231,1.4521794
MB-0442,-0.36772728,-9.959206,-6.154932,-9.56938,2.904842,6.2766743,-14.939598,-4.263592,-7.0920186,-4.454212,-7.032531,-7.1043386,3.3532162
MB-0111,-0.61831,-9.027536,-6.0898004,-9.938945,2.122002,3.5039866,-14.123719,-5.878897,-5.972064,-2.7863235,-5.4781446,-5.806938,3.4365504
MB-0634,-0.4938705,-10.362135,-6.3443203,-11.155112,1.7409958,6.5614405,-16.49205,-2.580552,-4.8777666,-5.7554917,-7.5154095,-6.1946793,4.087231
MB-0280,1.2238191,-7.1950793,-4.045136,-9.427183,2.9006307,3.6292439,-12.606873,-8.382137,-5.1686645,-1.392618,-5.123516,-4.19647,4.3477
MB-0490,1.5967336,-7.5770526,-4.607091,-7.104665,3.9014268,2.113913,-11.002701,-8.678847,-5.424741,0.82702446,-3.3964133,-4.660417,4.4026494
MB-0885,-0.10055184,-9.784544,-6.26705,-8.601116,1.1172898,4.5682116,-15.039152,-9.840745,-5.728482,-2.9023879,-5.0737553,-5.131701,3.4314518
MB-0178,2.2018962,-6.7548165,-3.9764993,-4.402663,4.8637857,3.2600923,-10.810658,-3.8382554,-6.8526864,-0.072431564,-3.1110022,-3.5994327,4.425187
MB-0242,-0.7838912,-8.422912,-4.9351726,-10.842413,3.338999,3.1007338,-13.846642,-5.1966405,-7.178564,-2.5115354,-5.107166,-4.8715544,3.375359
MB-5624,1.6433693,-7.0855403,-4.0422144,-8.968814,4.8469234,4.546771,-12.562892,-9.054267,-6.7119455,-1.0795531,-5.7222733,-5.8333106,4.5080795
MB-5593,2.462059,-7.021556,-4.2425456,-8.096432,5.0170827,4.047559,-11.267047,-5.5551624,-6.9276543,-0.40317464,-6.4597282,-4.2773094,4.233888
MB-4010,0.8192792,-6.71113,-4.1628113,-8.25753,3.6513615,1.9282694,-12.768761,-8.758628,-7.736092,-0.22010422,-3.5139153,-4.67296,3.573391
MB-5605,0.77505124,-6.4179416,-2.5796754,-9.34999,5.4263783,3.6420498,-11.658899,-3.7113886,-7.844188,-0.4751683,-5.192856,-6.0326395,3.7448835
MB-5636,1.6572058,-5.399947,-3.0704496,-7.2050467,3.5526204,2.4974937,-10.530802,-12.772667,-8.050361,-0.65218544,-5.329614,-5.2695284,3.6174834
MB-4529,1.6150694,-7.0165906,-3.7126167,-9.678102,4.708097,5.295771,-12.980909,-11.112394,-4.9093046,-0.78596985,-5.385441,-7.9334188,4.5333505
MB-5566,1.7172415,-7.314405,-4.4498854,-9.511899,4.953693,4.976562,-12.861785,-5.3460855,-8.793981,-0.9748955,-5.031493,-5.885808,4.4371386
MB-0268,0.879519,-6.6870337,-3.9959822,-7.197645,3.1983118,3.3123488,-11.029633,-6.5582356,-9.0674515,-1.3133671,-3.1585476,-2.4802575,4.109258
MB-0160,2.2630754,-8.2769985,-4.4852533,-6.9167633,3.9094586,8.380501,-11.66192,-5.729063,-6.4389534,-1.9197837,-6.0547504,-3.9938214,5.3768015
MB-0275,0.15559506,-7.688608,-4.1359024,-8.795188,3.7771728,5.641944,-11.794189,3.3696985,-10.456917,-3.5789096,-6.4452534,-3.9256606,4.8243694
MB-0127,0.5876928,-7.7198424,-3.9798148,-8.465479,2.819902,3.5485542,-11.943579,-7.422132,-4.6808515,-2.3604834,-3.2869186,-5.2490425,4.2855697
MB-0045,1.1021285,-7.8792157,-4.1296263,-9.461318,3.131641,6.2959337,-13.6892395,-6.223855,-2.3321624,-3.1065145,-6.7648067,-5.87975,4.7869077
MB-0414,1.5346481,-6.735034,-2.7088768,-7.5740457,3.6471136,4.8906484,-12.925644,-1.9184666,-6.0533633,-2.987628,-4.232088,-4.3094463,4.129179
MB-0259,3.8705344,-6.1273313,-2.190351,-4.0259967,5.585644,5.584555,-10.142031,2.4822645,-8.513253,-0.5478378,-4.9384985,-2.2007751,5.119488
MB-0396,1.6580424,-6.449085,-1.9411659,-8.040578,5.3498783,7.193232,-11.724481,3.9052029,-10.238419,-0.8948872,-4.822842,-2.1639862,4.688863
MB-0874,1.5363431,-7.1944146,-2.3376336,-7.464115,4.427453,5.8933835,-12.547135,2.395546,-11.710075,-1.5678339,-3.567182,-3.680672,3.9823098
MB-0179,0.19285142,-8.252642,-3.9752584,-9.008088,3.91434,7.0878916,-12.207632,5.924444,-9.943012,-5.1192913,-7.0425067,-4.4414954,4.574845
MB-0526,2.0526023,-4.488193,-0.34201384,-3.2558966,4.4928703,4.202209,-7.960975,1.0639887,-10.253319,-1.5349776,-4.2604523,-1.6843274,4.4924235
MB-0586,0.95882416,-8.544589,-4.686901,-8.780883,3.4497678,5.622831,-14.170455,-5.4185457,-5.3041153,-2.315473,-4.330136,-2.659207,4.45866
MB-0508,3.3090315,-6.2156343,-2.648685,-4.8601494,5.4116154,5.092984,-8.764831,-8.061846,-6.273178,0.37335587,-5.335889,-3.7088604,5.0605965
MB-0288,1.746618,-7.5407085,-3.296146,-3.5101457,4.144538,4.3183827,-11.019184,-2.6366081,-9.985159,-1.3437799,-5.8481703,-2.605599,4.7514853
MB-0269,0.43276,-5.71367,0.05851841,-7.272452,5.3052387,9.283741,-8.628769,19.913727,-12.897171,-5.429088,-6.5150547,3.5997167,6.768566
MB-0582,3.142943,-5.2040443,-1.0588336,-7.765933,6.4275985,6.414975,-9.775997,-3.5732987,-9.156503,1.187084,-3.6113997,-1.1117334,5.121257
MB-0901,1.0503145,-5.642214,-1.0501599,-8.053815,6.188504,8.883866,-11.219628,12.602638,-14.591461,-3.7034504,-5.6877956,0.6065769,5.8855877
MB-0000,1.6459256,-9.479882,-5.1422677,-8.074863,3.7122455,8.230825,-13.813354,-5.7170763,-7.6017594,-3.2999136,-5.9644547,-7.052018,5.33007
MB-0535,1.1890495,-6.0585966,-2.017261,-7.6173983,4.5101814,5.4601555,-10.201062,0.48074532,-10.6991825,-1.2120887,-6.735682,-3.1852152,4.6828985
MB-0469,3.4494877,-5.0386486,-1.0915132,-3.356956,5.94071,7.122003,-8.901123,4.2782516,-8.895125,-2.2527695,-4.9337344,0.38203907,6.1784
MB-0478,1.9210281,-8.102211,-3.8842516,-6.539843,3.7886968,6.512725,-11.89496,-3.1760368,-6.5653524,-2.7568526,-5.830177,-4.20737,5.1860666
MB-0499,0.3197704,-7.0015545,-2.293837,-7.8359056,4.274291,7.498886,-10.348666,14.704426,-10.877818,-5.4955077,-5.1811433,1.8373995,5.768926
MB-0170,-0.07773435,-8.858839,-5.4342566,-9.593729,2.9968224,4.785249,-13.064804,-1.9899302,-7.8869524,-2.9066486,-6.5623507,-3.2809005,4.058715
MB-0403,0.5738605,-8.521526,-4.903798,-8.904996,2.9208872,4.2220383,-13.733188,-4.170591,-4.6298256,-2.804282,-4.109949,-5.4920993,4.01041
MB-0464,2.6486835,-6.4317927,-1.7423859,-4.865741,4.5170116,7.362915,-10.651753,-5.5532327,-7.96105,-1.8054583,-5.7313833,-1.0476608,5.5511575
MB-0421,1.0172944,-6.4534125,-3.794992,-6.5893106,2.6496737,3.8815174,-11.596447,-6.647583,-4.5314617,-2.2245126,-4.9458823,-2.2168746,4.689469
MB-0623,0.265051,-8.451904,-4.897204,-9.991526,2.9726539,3.7142925,-13.440605,-9.306105,-4.735771,-2.1702619,-4.077752,-5.399833,3.9818273
MB-0241,1.1639558,-7.265953,-3.1377702,-6.8842673,3.5909667,4.484326,-12.287164,-3.182995,-7.837333,-3.1591668,-5.140699,-3.3479292,4.556344
MB-0163,2.78537,-6.7663026,-1.2367773,-4.710964,4.936323,6.427654,-9.901411,-3.6547894,-7.035884,-0.7877695,-4.9087114,-1.3451169,5.1124473
MB-0149,4.065587,-5.6293154,-2.2534792,-1.4801669,5.293722,5.6844654,-10.86528,-9.66608,-7.154669,1.2711265,-2.7844565,-2.5514882,4.9474487
MB-0153,0.44415665,-7.7007623,-4.7078476,-7.506627,2.991362,2.8062296,-12.369862,-9.523584,-6.530984,-1.1884553,-3.4770355,-4.1149025,3.1834965
MB-0350,2.1081085,-6.673747,-2.5189257,-7.0273924,4.740735,7.326606,-12.086768,0.22176075,-11.609665,-2.0770059,-3.9572513,-1.9754782,4.428638
MB-0512,-0.09158242,-7.488849,-4.550059,-10.049912,3.3734984,2.9180536,-12.084567,-8.36697,-8.005752,-0.90599185,-3.6063802,-3.3571775,4.0706778
MB-0020,1.5499642,-8.580398,-5.0047197,-8.429472,3.969072,5.1855392,-12.216519,-6.548753,-6.1700716,-1.5388757,-4.7584805,-4.4125347,4.5008993
MB-0046,2.6799855,-6.5917764,-3.0188007,-4.4361095,3.9018745,3.7809653,-10.595152,0.22208595,-7.9885726,-1.1301223,-5.229645,-3.3633363,3.8061247
MB-0134,-0.22720778,-8.117266,-4.2084656,-9.303191,2.9137273,5.077017,-13.551093,-0.10365486,-8.170584,-2.2748427,-7.017053,-4.599168,3.5407557
MB-0495,0.12128675,-8.77541,-5.988047,-10.085303,2.6299586,3.1353905,-13.875648,-11.1910715,-3.4499834,-2.66399,-3.5898652,-5.8151016,3.9744487
MB-0470,4.7964897,-7.358737,-3.9204326,0.7673054,4.907119,6.7874203,-10.069199,-7.2096286,-6.322356,-0.044587612,-5.3614564,-1.1106944,4.6077046
MB-0872,1.8502226,-7.28975,-4.6249,-5.7561293,3.943037,5.3439636,-11.304564,-3.444911,-9.408817,-1.2393929,-5.860281,-3.6514013,4.526478
MB-0661,2.03228,-7.299204,-3.298728,-3.624432,2.9901338,4.913281,-11.089222,-5.7288094,-6.6445045,-0.24797535,-5.113647,-2.7487009,4.0784636
MB-0339,3.1364589,-6.3229756,-3.6823492,-4.3398137,5.361755,3.0720458,-10.008214,-9.889205,-5.525509,1.8268125,-3.5549452,-3.2728677,4.629577
MB-0264,1.325355,-6.9271264,-4.438096,-5.9148293,4.554883,3.4798362,-10.435208,-4.0396442,-8.485687,-1.173848,-3.8045206,-2.0418515,4.807637
MB-0175,0.94649005,-6.972191,-3.293707,-5.704966,2.2091599,5.095777,-13.608677,-8.99214,-6.1400433,-2.0219843,-4.3119917,-1.0967152,4.3914857
MB-0303,2.777781,-7.159403,-3.0479512,-6.3652406,4.6045437,6.996855,-11.504999,-0.9266825,-6.9594526,-1.8774263,-4.0843205,-3.5396438,5.179355
MB-0172,1.9262977,-6.332775,-3.0919363,-6.0394297,4.3178816,4.653902,-10.335881,-9.021796,-7.3698983,-1.081786,-6.1098585,-3.7148743,4.908122
MB-0125,1.9589565,-7.3431125,-4.1321025,-4.737108,3.9284353,4.872137,-11.299128,0.25699615,-9.596688,-0.7458896,-7.7659645,-5.2524595,3.9145184
MB-0340,1.3571413,-6.208273,-3.3669949,-6.002243,5.1565704,4.5220437,-11.510931,1.5436912,-9.256234,-0.79284966,-4.641894,-1.0129766,5.402183
MB-0234,1.590526,-7.350117,-5.1576033,-6.1500072,3.4816785,3.3139882,-12.237511,-4.087278,-7.5666885,-1.2763064,-4.691408,-4.307712,3.7713907
MB-0487,1.5659842,-7.7112327,-3.9672172,-7.050245,4.175481,6.864024,-12.745354,-3.159385,-7.9089174,-2.3765192,-6.7586045,-5.693886,5.0695667
MB-0305,-0.35278952,-7.9244037,-2.4525368,-9.949613,3.3492436,6.681231,-12.973865,0.797976,-9.458653,-4.4663835,-8.241822,-3.9341102,3.768058
MB-0390,3.1028366,-5.245563,-1.4884255,-3.5554042,7.263829,7.103817,-6.7820473,7.316513,-14.077356,-1.9184356,-4.4240804,0.30654383,5.57726
MB-0502,0.96860594,-5.9386787,-0.033111572,-6.737759,5.133436,9.680726,-9.615406,16.16337,-11.191792,-6.654037,-6.305121,0.43932772,6.0969267
MB-0663,1.5693544,-7.2568746,-2.2879524,-5.581892,3.68041,6.5488286,-12.018618,1.309061,-8.481732,-3.3158593,-7.9392376,-2.5157154,5.418094
MB-0130,0.25930554,-7.880268,-5.6709204,-8.515677,3.534716,2.2789009,-12.484876,-5.394824,-6.2948885,-2.048277,-2.7723637,-4.518742,3.276557
MB-0289,1.0645434,-5.950454,-0.41521454,-7.2406316,6.0213356,10.0681505,-9.264448,18.098455,-13.061265,-6.1127276,-6.227824,0.60848904,6.396335
MB-0129,1.4488145,-8.118314,-3.70014,-8.353305,4.0284333,5.227847,-11.552919,-4.883376,-5.2968903,-1.5718688,-5.6511087,-1.8107214,4.935033
MB-0343,3.4359145,-5.7745194,-2.921917,-1.8935089,4.480811,5.3691792,-10.146749,-10.802317,-5.138128,-0.33212447,-4.874101,-3.3443003,5.060435
MB-0458,2.023034,-8.24663,-5.5626645,-7.412423,3.8440585,6.04009,-13.238476,-9.777981,-4.3679132,-1.7614403,-6.303905,-7.24413,4.7392406
MB-0570,2.6560524,-4.5136576,1.136158,-3.061253,4.4632583,5.5224857,-7.5952435,0.86986494,-8.958187,-0.8595671,-4.456368,2.6566358,5.0491
MB-0281,1.9671692,-8.053101,-4.0831122,-8.1282015,4.2874784,9.131492,-12.637002,-2.0907264,-6.709965,-3.3686428,-7.378944,-5.127637,5.7039046
MB-0488,2.5177507,-7.4462876,-3.703983,-6.3069854,4.2602186,7.4641166,-11.4466305,-8.355984,-6.743953,-1.1056266,-5.110469,-4.622845,5.4514074
MB-0655,1.4913756,-5.6405168,0.06966162,-4.9394975,4.56001,7.804998,-9.361776,3.6613483,-7.4341397,-3.5211658,-8.205136,-1.0163441,5.4760303
MB-0235,0.43641353,-9.211457,-5.1862736,-7.799755,2.35509,5.094622,-13.466498,-4.248499,-5.9756813,-2.3763506,-6.3312025,-4.46492,3.3127685
MB-0484,2.3539772,-7.431897,-4.22913,-6.122503,3.951398,3.4614058,-11.417971,-7.8960056,-2.6888108,0.0388875,-2.6765528,-3.5426848,4.300598
MB-0436,2.0843422,-6.93764,-2.5146708,-6.5903125,4.025253,5.9476404,-10.312197,-1.6489339,-5.2068596,-2.7468033,-5.4949703,-2.76756,5.3666434
MB-0299,3.3215156,-6.066577,-2.1417594,-4.984401,4.6964197,6.6516685,-11.03625,-5.653598,-6.5171814,-0.7580701,-7.703683,-3.0190716,5.6921835
MB-0877,2.2093272,-5.453079,-1.9213767,-2.8944998,3.7594485,4.0672426,-9.65223,-4.5632153,-8.494645,-0.4607886,-3.067202,0.7354598,5.3291707
MB-0097,4.702977,-5.5136614,-2.0603049,-1.1846218,4.103728,4.285219,-8.354759,-8.25667,-6.4512157,1.3673425,-1.6892774,0.80943346,6.0195584
MB-0897,1.1017025,-7.0361743,-4.3053885,-10.047548,4.023501,5.152184,-12.779274,-9.22134,-5.8650365,-0.64987737,-3.6622148,-3.659146,5.2713943
MB-0095,4.636118,-6.2499485,-2.9446948,-1.6046572,5.7661166,6.1828446,-9.361019,-3.232307,-7.1529417,0.94633055,-7.946744,-2.3678524,5.3164377
MB-0227,1.1873758,-5.68069,-1.9816525,-6.772551,4.095925,5.0128374,-10.089892,-4.625143,-7.924999,-1.8634913,-5.033438,-3.7842717,4.6378827
MB-0353,0.4970572,-8.379396,-6.5348005,-8.835454,3.0435534,2.174686,-13.563557,-4.7172613,-8.466081,-0.5465759,-5.8118844,-4.460055,3.6588666
MB-0522,2.5740657,-7.665758,-4.2892275,-4.9561796,4.514098,4.737381,-9.594196,-0.81479454,-10.101437,-1.7759664,-6.634748,-4.7653317,3.7921999
MB-0543,3.1153388,-6.381338,-2.3626184,-5.531548,4.309963,5.0225563,-10.120514,-2.5147877,-10.666529,-0.85433805,-5.708434,-2.092958,4.185313
MB-0646,1.2580112,-7.467276,-4.2257605,-5.871552,3.2514942,4.4454784,-11.90379,-4.375017,-7.872033,-2.0019047,-7.2891445,-4.4772763,3.7400622
MB-0293,0.48930335,-8.187091,-5.1398354,-8.637589,3.4037027,6.7892284,-13.809879,-3.9035673,-7.4158797,-3.901119,-6.1798134,-4.8553314,4.8593497
MB-0552,0.4165898,-6.7512355,-3.157692,-8.999062,3.815459,4.671616,-11.712816,0.7063632,-7.924057,-2.5923758,-4.6098795,-1.8468392,5.3062425
MB-0260,0.6573064,-8.269662,-5.659527,-6.861314,2.3276582,3.9982603,-13.822103,-9.155232,-2.785112,-2.6448302,-5.8657694,-6.45061,4.006119
MB-0256,0.14757133,-8.192865,-4.712357,-10.187092,3.566202,6.258917,-12.959706,-4.2847786,-6.458151,-1.940424,-7.6184273,-4.521103,4.0746984
MB-0539,1.6527478,-7.7965,-2.3452144,-4.282743,4.1131444,8.667371,-11.34946,2.7928982,-12.101665,-4.066366,-8.585122,-0.2390871,5.087548
MB-0626,0.9076387,-5.5350065,-2.7408307,-7.0156484,3.6755087,4.0139055,-11.274654,-4.507373,-5.915213,-0.8102019,-3.3102152,-3.5024185,3.9714584
MB-0211,-0.6629423,-9.422534,-6.360916,-11.155075,1.8676069,1.6252701,-16.253597,-15.589598,-2.5888443,-2.3494658,-1.7627058,-7.3657746,3.5130134
MB-0124,0.028003573,-7.6843624,-4.436864,-7.4896464,3.0128424,4.1598616,-13.999451,-4.7406106,-7.016666,-2.668625,-4.766356,-4.7088423,4.090269
MB-0510,1.8842087,-6.5399776,-4.0838337,-7.7719765,3.7022893,5.389183,-11.77258,-8.065889,-6.588401,-1.3361716,-3.249939,-4.515974,4.6290107
MB-0365,1.5182036,-6.5565925,-2.5458517,-7.822336,4.136519,5.685963,-11.524427,-0.22690296,-7.110316,-3.3756714,-5.244038,-3.7138686,4.9887633
MB-0290,0.6083074,-6.7743306,-3.4939938,-9.210948,5.458218,6.5867796,-11.317029,-4.2131114,-10.060211,-1.209319,-7.1938133,-2.7964385,4.4902663
MB-0113,1.3743525,-7.750426,-3.7967577,-5.2248034,2.805481,5.6405363,-12.257352,-8.607348,-6.368079,-1.4491074,-7.4318795,-2.0339532,4.7200794
MB-0620,2.7223544,-8.228994,-4.5029263,-5.9184513,4.988002,10.352915,-12.175398,-2.4341702,-8.112185,-3.2534826,-7.2061906,-4.2092357,6.1277685
MB-0282,0.7899732,-8.792342,-5.612204,-8.563766,2.693262,6.5837026,-14.198051,-7.2141767,-5.259323,-3.129362,-6.6880856,-6.2240224,4.35693
MB-0228,2.3523698,-7.7759967,-4.30231,-7.36425,3.9313672,7.175676,-12.256118,-8.933904,-3.8690183,-1.4580325,-5.7137203,-4.5190015,5.5081053
MB-0578,1.4325294,-8.921973,-6.224932,-8.178005,3.086006,5.794684,-13.844378,-9.581632,-4.7031355,-1.748887,-5.0922456,-6.0866594,4.811789
MB-0479,3.40774,-6.9980874,-3.1275418,-6.0870523,3.8438685,3.9706397,-11.176205,-7.185339,-3.8703532,-0.8745884,-3.6701138,-4.317557,4.475403
MB-0263,0.20871407,-8.015336,-5.296612,-9.034308,3.1655262,4.7547245,-13.131173,-6.3959713,-6.48742,-2.3185697,-5.02664,-5.35388,3.966354
MB-0509,-0.4493587,-8.591255,-5.4854317,-11.900041,2.4151464,3.3843236,-15.235472,-9.941626,-4.524781,-3.0254416,-5.160261,-7.1675014,3.2859306
MB-0110,-0.5272306,-8.764746,-6.1470137,-10.249514,2.5852542,4.278515,-14.349143,-7.1844444,-5.584057,-2.88721,-2.7435827,-5.0656714,4.0250106
MB-0279,-0.1942532,-9.186078,-6.143139,-10.153526,2.7447834,4.637455,-14.99432,-8.461298,-3.9576864,-3.030736,-5.587692,-6.4144354,3.8747385
MB-0168,-0.89010656,-8.956185,-4.2429886,-11.293879,3.69907,4.9670634,-13.483531,-5.136367,-7.1528683,-2.3194723,-4.7985873,-4.5926375,3.7408218
MB-0588,1.1478106,-9.748087,-4.6585813,-8.143062,3.013395,7.1347723,-13.717464,-2.6014256,-5.6311226,-3.00392,-7.0783086,-4.8204927,4.0434756
MB-0462,0.2839887,-7.4008975,-2.5825744,-8.81281,3.0557337,7.1711035,-12.761522,1.5337486,-7.6561513,-4.5591125,-7.868643,-2.4186635,5.033313
MB-0262,-1.1066738,-8.575284,-4.2318625,-10.960386,2.986384,5.199235,-14.003916,-2.4047587,-6.947582,-3.2927845,-5.151677,-3.8528252,4.034576
MB-0907,0.89490384,-8.965126,-4.5907326,-8.574499,3.9637618,7.240183,-13.657439,-2.1092844,-7.731511,-3.245992,-7.414343,-5.342335,4.3400397
MB-0554,-0.080946445,-7.5305986,-4.3565383,-9.233448,3.1021035,3.494235,-12.74452,-9.472168,-5.6395783,-0.87780243,-3.6445532,-3.4117937,4.137644
MB-0418,1.605878,-7.549638,-5.2465467,-8.7050705,2.9728897,2.4342315,-13.10814,-11.569534,-3.8700588,-0.23498559,-3.2857835,-3.6434436,3.9389117
MB-0193,0.7411983,-9.035347,-4.884456,-7.6332026,2.5723429,4.69497,-12.875862,-3.691072,-7.8101087,-1.221415,-7.0281243,-4.7880635,3.7702343
MB-0652,1.0926781,-6.9856477,-3.6848392,-6.7239943,3.8213713,3.7002666,-11.394809,-6.8226104,-7.193379,-1.7677065,-4.604485,-3.9874904,3.7722602
MB-0638,0.9769534,-7.9259953,-4.777317,-6.839564,3.1174257,5.932746,-12.95723,-5.5802307,-3.9668374,-2.8218102,-5.4163747,-4.605633,4.836608
MB-0188,0.94344497,-7.937842,-4.6270943,-10.0498085,4.4954557,4.980199,-12.390067,-8.042166,-7.6327066,-1.1386597,-4.9088244,-4.032142,4.1571484
MB-0617,-0.543599,-9.031755,-5.718397,-8.785758,1.5084848,5.041545,-15.32847,-7.2361817,-4.9735904,-4.224554,-5.4944677,-7.85832,3.6521773
MB-7225,1.9573373,-7.997001,-4.1206965,-8.898896,4.458644,4.6442637,-13.570187,-9.222658,-4.7864485,-0.056179047,-5.0172873,-3.9586549,4.3948793
MB-7141,0.012159109,-8.866374,-5.167058,-11.529785,2.6261,2.9741673,-14.877883,-10.227982,-2.1882658,-0.83609605,-3.7745106,-5.217926,3.9537475
MB-7234,2.2408137,-7.339865,-3.465233,-7.3539076,4.29178,3.702941,-12.121019,-10.399623,-4.4974785,1.8220284,-3.3314352,-3.0604575,4.562149
MB-7089,0.5639757,-7.980949,-4.3904743,-10.615098,4.0832033,5.606468,-13.51516,-1.2645559,-8.580108,-2.79426,-5.684511,-4.656119,4.4079494
MB-7030,3.3230572,-6.9497156,-3.0208857,-6.1707735,4.9477797,7.641529,-11.791355,-9.340515,-5.1396875,-0.7383374,-4.2767587,-3.1407819,6.142502
MB-7004,0.46024722,-8.919217,-5.0119753,-11.581705,4.626296,5.339601,-12.595765,-3.319697,-6.9038153,-1.4190403,-4.3833084,-4.3723273,4.2766247
MB-7119,2.015907,-6.585024,-1.8231072,-7.9283304,3.9929247,5.1592193,-10.845461,-4.8025646,-6.6760864,-0.7366904,-4.630839,-2.7217536,4.663329
MB-7263,0.94783586,-7.6385837,-3.7148573,-9.429711,3.256092,2.6868744,-12.554234,-7.466242,-5.3519764,-0.04937601,-1.6764934,-3.2029686,3.97044
MB-7012,1.6878808,-7.7236624,-3.7773256,-8.15123,3.3067424,3.843513,-13.020895,-8.48524,-5.198414,-0.70325863,-5.546166,-6.8305697,3.6136386
MB-0174,1.1410356,-6.0075274,-1.2505372,-9.527033,4.9164324,8.040211,-11.100465,10.87755,-11.549189,-4.484398,-6.7073693,-1.2534192,5.802965
MB-7182,-0.29899323,-8.661273,-5.7431517,-11.458887,2.5734162,2.2675529,-14.100461,-6.472397,-6.2968755,-1.1152104,-3.5260763,-4.667425,3.8382874
MB-7039,0.25322783,-9.4284935,-5.6120763,-10.132456,2.7590013,5.350004,-13.894321,-5.8700986,-6.5683184,-2.988057,-5.696422,-5.1701603,3.9762895
MB-3797,-0.1642741,-8.074637,-3.9767668,-10.062754,2.3805737,3.5666413,-13.39614,-5.972641,-6.387103,-1.4093324,-7.2179756,-7.053883,2.7432992
MB-7112,1.0763268,-7.2347927,-3.1707602,-6.6252995,2.8985782,5.107799,-12.860962,-1.9574108,-6.8757944,-2.5556617,-6.6717434,-4.4503717,4.416324
MB-0308,1.1678066,-8.088338,-4.6080613,-10.27006,4.0498447,5.903356,-12.472046,-4.329358,-7.600698,-1.5997225,-5.481487,-3.952651,4.803179
MB-7230,-0.36556613,-8.982682,-6.498913,-12.033895,2.8728418,3.5231197,-14.835018,-8.608781,-6.742793,-0.85821885,-5.6973295,-6.422674,3.1779919
MB-5452,3.5317097,-5.446433,-2.0181131,-4.8493805,4.448311,4.4881535,-8.147015,-9.010093,-6.0482483,1.4302707,-4.8948874,-1.7173715,5.1127243
MB-6195,-0.101114035,-8.934292,-5.360228,-10.446345,1.8880923,4.491123,-15.117465,-12.32205,-2.5556035,-3.5112896,-4.567143,-7.115463,3.1922958
MB-6317,1.782928,-5.6659403,-2.1330078,-5.1518197,2.8716855,4.39872,-10.907055,-4.315326,-5.700798,-2.0909748,-4.3095393,-3.8836992,4.2423167
MB-5460,2.3807921,-5.8185635,-2.9391043,-7.4096937,4.003214,3.3912485,-11.794899,-13.650839,-4.418601,0.51878333,-3.2332568,-6.4451075,4.0385103
MB-5464,5.3493395,-5.7780495,-2.7002347,-1.508832,5.6104603,3.9153807,-7.9996834,-7.8478107,-6.793221,3.2299232,-4.444111,-3.6603997,4.938313
MB-5552,3.3254557,-4.3294864,0.5826802,-5.4010143,6.503359,8.385323,-7.3842487,7.2431965,-10.428098,-1.4195567,-5.56753,1.435143,6.107627
MB-5547,2.8514633,-6.011268,-3.3256378,-6.385759,5.7887926,5.241237,-12.283484,-10.448105,-8.3729515,1.7920623,-1.7565846,-2.108069,5.240963
MB-6189,0.23128498,-7.1874065,-4.148246,-10.908751,3.5269682,2.5974884,-13.819891,-12.532923,-4.4240413,0.44167042,-3.9014516,-6.9228134,3.2776856
MB-6122,2.83006,-5.864792,-1.5971308,-5.7983146,4.879158,5.5037737,-9.767541,-5.9815927,-6.002437,0.03497207,-4.4589877,-2.4266798,5.5091534
MB-6192,2.294176,-7.390938,-3.6312456,-4.2843304,2.7679272,3.9129736,-13.39549,-9.406908,-4.196499,-1.1793292,-3.5996559,-6.5394096,3.6893082
MB-4820,5.360174,-3.480166,0.14263105,3.256133,5.2957125,6.351919,-4.9857497,-5.089424,-9.876228,1.2291951,-7.5058413,2.266543,5.6605186
MB-5527,1.4239448,-7.7671294,-4.0096517,-7.985184,3.9541154,7.567271,-13.051087,-4.8882627,-6.844342,-1.7343836,-5.9524155,-3.3169723,4.2570467
MB-5167,1.9224023,-6.136034,-2.7793946,-8.423563,4.291811,3.3820019,-11.051498,-9.065395,-5.507236,0.4052708,-3.470789,-4.07823,4.2611723
MB-5465,1.7525946,-6.676491,-2.74845,-8.552182,3.7339027,5.374733,-11.370954,-8.072248,-4.4108534,-1.1626849,-3.7147727,-3.1367707,5.1289616
